customer_id,gender,age,annual_income,spending_score
2226,Female,44,30103,57
2227,Male,35,98098,86
2228,Male,43,115249,92
2229,Female,18,117228,91
2230,Male,44,47016,68
2231,Male,45,31929,37
2232,Male,28,97532,85
2233,Male,54,35669,35
2234,Male,35,140000,100
2235,Male,51,57793,60
2236,Male,18,50155,78
2237,Female,44,104857,64
2238,Male,40,67096,76
2239,Female,35,17333,41
2240,Female,32,69015,88
2241,Female,45,83029,43
2242,Male,18,34338,31
2243,Male,49,104620,41
2244,Male,22,33915,65
2245,Female,30,61252,79
2246,Male,47,63404,77
2247,Male,42,47706,64
2248,Female,28,68256,56
2249,Female,46,70971,50
2250,Female,60,52025,17
2251,Male,51,93207,49
2252,Female,39,72468,70
2253,Male,39,48846,49
2254,Female,48,35639,28
2255,Female,41,22518,37
2256,Female,21,36176,23
2257,Female,51,139278,100
2258,Female,49,76019,42
2259,Male,19,30914,26
2260,Male,52,63990,67
2261,Male,37,38165,85
2262,Female,24,66519,39
2263,Female,41,52297,65
2264,Male,18,88252,79
2265,Female,41,122821,100
2266,Female,35,39541,67
2267,Male,63,46115,60
2268,Female,34,68884,94
2269,Male,23,22579,35
2270,Male,50,97299,72
2271,Female,25,80720,97
2272,Male,24,56956,51
2273,Female,42,87130,51
2274,Male,49,25352,49
2275,Female,26,45369,67
2276,Male,50,33056,49
2277,Male,44,37868,27
2278,Male,55,15000,27
2279,Male,31,67221,61
2280,Male,18,20132,34
2281,Female,52,15000,31
2282,Female,18,41338,34
2283,Female,18,34466,27
2284,Male,45,46550,33
2285,Male,56,15000,41
2286,Female,43,41186,72
2287,Male,50,31439,11
2288,Female,42,65561,46
2289,Male,43,70448,76
2290,Male,41,59424,62
2291,Female,45,34924,16
2292,Male,40,54141,83
2293,Male,56,22406,53
2294,Female,55,25479,26
2295,Male,18,44242,51
2296,Male,35,62128,100
2297,Male,49,23449,46
2298,Female,70,39590,1
2299,Female,39,75045,62
2300,Female,31,23868,51
2301,Female,47,32566,44
2302,Male,32,28551,65
2303,Male,34,71369,44
2304,Male,29,60769,45
2305,Female,36,25241,48
2306,Female,31,20353,26
2307,Male,39,96855,91
2308,Female,45,67796,34
2309,Male,49,20725,64
2310,Male,31,33680,33
2311,Female,30,59827,49
2312,Female,46,89605,83
2313,Female,32,123174,100
2314,Male,23,117961,87
2315,Female,34,30834,56
2316,Male,52,71883,75
2317,Female,54,71057,43
2318,Male,35,78432,100
2319,Male,36,21010,47
2320,Female,26,20850,47
2321,Male,39,18855,32
2322,Male,61,40227,44
2323,Male,48,117104,63
2324,Female,39,104980,96
2325,Male,36,62254,73
2326,Female,18,54593,56
2327,Male,36,58871,44
2328,Female,19,23727,37
2329,Female,34,15000,42
2330,Female,18,17098,24
2331,Male,50,77164,68
2332,Female,30,140000,100
2333,Female,35,18967,40
2334,Female,36,59209,63
2335,Male,29,121036,83
2336,Female,40,111229,94
2337,Male,29,74344,58
2338,Male,63,62943,56
2339,Female,29,73924,71
2340,Male,30,35759,67
2341,Female,31,77922,58
2342,Male,19,29932,39
2343,Female,48,63475,49
2344,Male,48,21416,45
2345,Female,25,26013,39
2346,Female,36,95088,100
2347,Male,18,75913,69
2348,Female,29,65657,59
2349,Male,51,50047,54
2350,Female,70,21766,3
2351,Male,26,140000,97
2352,Male,30,81044,95
2353,Male,31,42406,49
2354,Male,42,106293,84
2355,Female,49,64635,65
2356,Male,26,83105,71
2357,Male,44,84212,73
2358,Male,21,28934,49
2359,Female,36,64398,89
2360,Female,47,71117,71
2361,Male,35,27071,65
2362,Male,41,26879,43
2363,Female,22,88756,78
2364,Female,18,96409,85
2365,Female,58,58917,44
2366,Female,23,71349,66
2367,Male,56,54637,58
2368,Female,40,15000,54
2369,Female,28,51026,84
2370,Male,55,32469,54
2371,Female,45,65343,59
2372,Female,18,67933,56
2373,Female,43,27466,52
2374,Male,45,97241,74
2375,Female,30,60164,63
2376,Male,32,69358,72
2377,Female,18,46653,59
2378,Male,52,56160,35
2379,Male,40,91508,67
2380,Male,31,40493,45
2381,Male,51,38940,8
2382,Male,33,63497,71
2383,Male,18,57672,62
2384,Female,24,37592,44
2385,Male,30,36385,56
2386,Female,41,30924,63
2387,Male,51,63804,66
2388,Female,32,97498,68
2389,Male,36,119394,97
2390,Male,45,78862,71
2391,Female,48,24180,49
2392,Male,38,70764,60
2393,Male,18,95709,85
2394,Female,18,24348,45
2395,Female,70,31777,25
2396,Male,41,36251,44
2397,Male,45,118185,49
2398,Female,36,58118,65
2399,Female,69,18388,30
2400,Male,53,16957,44
2401,Male,34,99955,100
2402,Female,44,140000,89
2403,Female,47,65224,59
2404,Male,43,27272,71
2405,Male,50,27891,23
2406,Female,27,53740,54
2407,Female,49,29773,19
2408,Male,28,103393,66
2409,Male,18,33526,51
2410,Male,35,63588,93
2411,Female,48,29136,45
2412,Male,61,72452,52
2413,Female,43,43835,60
2414,Male,18,35520,43
2415,Male,40,46201,50
2416,Female,46,38207,34
2417,Male,47,31727,71
2418,Female,35,41734,52
2419,Female,64,68511,48
2420,Female,45,45866,42
2421,Female,33,43742,61
2422,Female,18,53425,48
2423,Female,32,52336,75
2424,Male,44,110450,68
2425,Male,18,100530,73
2426,Male,44,56967,28
2427,Male,47,73592,71
2428,Male,40,25175,17
2429,Male,18,25066,40
2430,Female,51,32676,38
2431,Female,20,37457,41
2432,Female,52,35206,56
2433,Male,24,123848,81
2434,Female,36,140000,83
2435,Male,22,53414,76
2436,Male,25,22932,38
2437,Female,32,140000,100
2438,Male,44,63392,63
2439,Female,26,82911,55
2440,Female,48,47981,58
2441,Male,58,66481,64
2442,Male,36,50930,58
2443,Male,68,68446,37
2444,Male,30,110784,68
2445,Male,28,42454,72
2446,Female,54,66074,36
2447,Female,29,44334,53
2448,Male,38,31489,53
2449,Male,41,55484,55
2450,Female,24,92163,86
2451,Male,37,37407,20
2452,Male,23,105425,74
2453,Female,30,24701,58
2454,Male,59,29775,56
2455,Female,27,31957,66
2456,Female,38,67729,70
2457,Female,47,40610,78
2458,Female,43,41578,68
2459,Female,22,88807,78
2460,Female,37,92486,57
2461,Male,31,55747,61
2462,Male,42,95697,56
2463,Male,38,107057,72
2464,Male,30,26457,53
2465,Female,31,57399,89
2466,Female,47,76109,51
2467,Female,37,49231,61
2468,Male,18,47809,59
2469,Female,25,15000,42
2470,Female,41,71001,70
2471,Female,18,95464,70
2472,Male,18,45012,39
2473,Male,38,140000,96
2474,Female,43,122338,58
2475,Male,48,40974,71
2476,Female,29,55324,39
2477,Male,51,60668,56
2478,Male,45,46963,63
2479,Female,40,33166,68
2480,Male,47,18916,33
2481,Male,37,41979,65
2482,Female,39,68661,69
2483,Male,54,26701,46
2484,Male,31,52690,42
2485,Male,18,45528,28
2486,Female,40,72670,65
2487,Female,51,69777,60
2488,Female,32,89889,64
2489,Male,25,28131,67
2490,Female,18,36797,43
2491,Female,32,36516,49
2492,Male,29,140000,100
2493,Female,58,59202,57
2494,Male,44,47837,70
2495,Female,41,76875,57
2496,Male,46,135653,80
2497,Female,45,55022,51
2498,Male,46,15000,40
2499,Male,47,140000,76
2500,Female,38,91036,81
2501,Female,33,68996,98
2502,Male,40,56681,55
2503,Female,53,23170,18
2504,Female,35,72702,87
2505,Male,49,67458,54
2506,Male,56,89116,55
2507,Female,31,112780,95
2508,Male,23,73280,48
2509,Male,52,101535,78
2510,Male,42,82933,75
2511,Female,32,16827,44
2512,Female,51,21273,33
2513,Male,25,32738,61
2514,Male,65,30395,35
2515,Female,30,41386,23
2516,Female,46,52700,71
2517,Female,38,135263,99
2518,Female,40,33610,58
2519,Female,33,27508,71
2520,Female,44,68039,64
2521,Male,29,48824,43
2522,Female,20,50776,55
2523,Male,52,15000,50
2524,Male,18,35770,47
2525,Male,41,42956,80
2526,Male,43,45645,42
2527,Female,38,58604,55
2528,Female,58,136088,70
2529,Male,54,53141,28
2530,Female,47,54763,24
2531,Male,19,123365,62
2532,Female,43,30771,42
2533,Male,52,55302,69
2534,Male,47,55775,77
2535,Male,29,31554,41
2536,Male,38,61028,53
2537,Female,18,30827,53
2538,Female,53,19616,42
2539,Male,61,57331,25
2540,Male,36,85539,86
2541,Male,18,98411,85
2542,Male,50,51923,59
2543,Female,40,63443,50
2544,Female,28,43809,89
2545,Male,25,112773,98
2546,Female,18,86930,87
2547,Male,31,140000,83
2548,Female,70,30417,48
2549,Female,40,28597,48
2550,Female,23,46342,14
2551,Male,32,80198,100
2552,Female,53,30065,30
2553,Male,49,41415,61
2554,Female,51,40232,25
2555,Female,47,26658,37
2556,Female,18,140000,78
2557,Male,18,45117,58
2558,Female,30,41418,40
2559,Female,70,106209,49
2560,Male,18,23030,48
2561,Male,24,61105,57
2562,Male,37,23914,47
2563,Female,64,94534,78
2564,Female,61,80569,69
2565,Female,24,42472,46
2566,Male,50,49478,47
2567,Female,48,41803,50
2568,Female,58,21270,41
2569,Male,37,138283,92
2570,Male,24,72488,60
2571,Female,19,106204,57
2572,Female,53,28984,50
2573,Female,62,18761,2
2574,Male,35,30732,54
2575,Male,66,32277,36
2576,Female,36,80222,74
2577,Female,34,87596,80
2578,Female,33,85335,78
2579,Male,33,70815,90
2580,Male,26,50258,68
2581,Male,19,28066,35
2582,Male,19,72837,67
2583,Female,63,59105,66
2584,Female,31,47418,55
2585,Female,46,17417,22
2586,Female,50,46960,62
2587,Female,59,80260,56
2588,Male,46,64906,61
2589,Male,20,76585,38
2590,Male,30,135157,100
2591,Male,43,15000,51
2592,Female,18,15000,22
2593,Female,52,26326,68
2594,Male,34,66133,75
2595,Female,51,61063,61
2596,Female,25,54060,39
2597,Female,36,15121,45
2598,Female,53,36658,27
2599,Male,55,107329,83
2600,Male,24,47672,47
2601,Male,37,120170,70
2602,Female,33,78549,64
2603,Female,18,43354,51
2604,Female,31,64975,76
2605,Female,44,119161,100
2606,Female,37,44760,87
2607,Female,39,51160,47
2608,Male,36,20998,33
2609,Female,39,105476,99
2610,Male,50,24895,46
2611,Female,18,81327,76
2612,Male,42,27965,24
2613,Male,18,73591,100
2614,Female,34,97424,80
2615,Female,19,42077,30
2616,Female,50,125754,49
2617,Male,40,15000,31
2618,Male,36,70810,76
2619,Male,56,38523,46
2620,Female,22,24761,43
2621,Female,34,48474,65
2622,Male,31,63721,58
2623,Female,49,73021,61
2624,Male,24,140000,60
2625,Female,48,29461,41
2626,Female,18,140000,100
2627,Female,26,100778,89
2628,Male,38,57467,60
2629,Female,29,81463,83
2630,Male,27,78852,65
2631,Male,46,15000,32
2632,Male,27,68509,96
2633,Male,42,51603,49
2634,Male,44,36501,52
2635,Female,31,66286,64
2636,Male,44,15000,24
2637,Female,25,90109,77
2638,Male,39,77802,82
2639,Female,32,21020,59
2640,Male,33,140000,100
2641,Female,25,60791,68
2642,Female,55,69783,79
2643,Male,48,41236,38
2644,Female,50,46097,43
2645,Male,18,26584,26
2646,Male,24,140000,75
2647,Female,39,23328,52
2648,Male,56,140000,95
2649,Male,56,101755,58
2650,Male,37,68389,75
2651,Male,32,99365,89
2652,Female,18,68703,44
2653,Female,41,140000,100
2654,Male,42,44913,84
2655,Female,45,28625,75
2656,Male,18,15000,57
2657,Female,36,27769,73
2658,Male,46,41892,29
2659,Male,18,114349,69
2660,Female,18,73292,50
2661,Male,38,90787,93
2662,Female,35,44733,69
2663,Male,24,34263,20
2664,Male,24,24068,34
2665,Female,49,140000,88
2666,Male,46,43501,65
2667,Male,32,70225,66
2668,Male,37,31807,82
2669,Male,38,86518,80
2670,Male,18,51448,38
2671,Female,46,19637,62
2672,Male,57,93520,74
2673,Female,54,41162,53
2674,Female,31,69489,72
2675,Male,41,47055,48
2676,Male,60,49161,54
2677,Female,47,50608,48
2678,Female,34,127801,79
2679,Female,59,77242,68
2680,Male,60,24992,37
2681,Male,20,140000,75
2682,Female,47,62500,49
2683,Female,37,130685,94
2684,Female,31,33594,64
2685,Male,29,35959,45
2686,Male,61,22215,37
2687,Male,47,28989,66
2688,Female,18,41044,22
2689,Female,43,36285,35
2690,Female,38,84037,77
2691,Female,42,20567,47
2692,Male,23,70244,67
2693,Female,54,140000,52
2694,Female,33,59454,66
2695,Female,42,44041,34
2696,Female,23,23522,62
2697,Male,18,95911,56
2698,Female,48,36218,17
2699,Female,18,85508,28
2700,Female,33,140000,100
2701,Female,63,30272,22
2702,Female,70,64835,15
2703,Male,30,69314,53
2704,Female,27,28049,62
2705,Male,23,45593,39
2706,Female,51,65037,53
2707,Female,41,67133,46
2708,Male,46,104082,69
2709,Male,49,65162,46
2710,Female,45,32206,70
2711,Female,46,37013,49
2712,Male,35,92467,64
2713,Male,44,82271,77
2714,Male,52,25780,65
2715,Male,22,49806,56
2716,Female,47,53371,82
2717,Male,38,61230,59
2718,Female,52,26227,47
2719,Female,18,120859,90
2720,Female,45,105432,82
2721,Female,34,48642,47
2722,Male,36,57660,52
2723,Female,70,21224,41
2724,Female,24,74954,84
2725,Male,53,28043,44
2726,Male,46,58360,51
2727,Female,28,25489,73
2728,Male,51,61763,53
2729,Male,34,33302,51
2730,Female,36,15206,53
2731,Male,36,82845,86
2732,Female,24,79313,42
2733,Female,18,31492,33
2734,Female,27,32575,87
2735,Male,43,42839,39
2736,Female,54,37388,58
2737,Female,26,140000,94
2738,Female,24,54315,54
2739,Female,48,65681,50
2740,Female,30,51587,52
2741,Female,70,22265,20
2742,Female,43,21266,49
2743,Female,42,77213,49
2744,Female,39,91464,85
2745,Male,58,74283,70
2746,Male,40,140000,88
2747,Male,41,28456,49
2748,Male,33,65321,66
2749,Female,18,39689,60
2750,Female,36,65921,100
2751,Male,52,38125,34
2752,Male,34,28836,41
2753,Female,52,46114,47
2754,Female,29,95146,98
2755,Female,45,100452,79
2756,Male,51,28171,27
2757,Male,49,44933,62
2758,Female,28,78425,61
2759,Female,44,35808,51
2760,Female,40,32523,43
2761,Male,45,90677,78
2762,Male,48,41784,41
2763,Female,32,56095,48
2764,Female,38,63194,55
2765,Male,62,39083,48
2766,Male,44,104817,91
2767,Female,57,57591,56
2768,Female,35,137692,83
2769,Male,40,92868,93
2770,Female,49,67082,84
2771,Male,38,42279,46
2772,Male,20,55081,83
2773,Male,41,20702,66
2774,Female,25,81210,58
2775,Male,46,87459,71
2776,Male,58,42217,56
2777,Male,48,34846,44
2778,Male,18,89924,49
2779,Male,36,108926,65
2780,Female,29,70926,100
2781,Female,51,30206,48
2782,Female,18,19174,56
2783,Male,27,56933,55
2784,Female,18,130927,86
2785,Female,36,25864,40
2786,Female,46,22476,49
2787,Male,29,43623,48
2788,Male,41,33594,81
2789,Male,33,64968,67
2790,Male,69,48036,38
2791,Male,27,56752,82
2792,Male,31,16629,37
2793,Female,67,34389,31
2794,Female,39,60076,72
2795,Male,31,118570,84
2796,Male,44,25637,38
2797,Female,47,67651,66
2798,Male,38,98375,75
2799,Male,39,82658,83
2800,Male,34,45355,66
2801,Female,32,76482,71
2802,Male,34,84957,100
2803,Male,33,63457,88
2804,Female,28,82065,49
2805,Male,47,140000,100
2806,Female,60,39619,35
2807,Female,56,76902,63
2808,Female,48,64524,73
2809,Male,27,42530,84
2810,Male,41,41483,58
2811,Female,36,136927,90
2812,Female,39,71297,57
2813,Female,28,53250,32
2814,Female,57,35646,21
2815,Male,46,110459,77
2816,Female,26,15963,49
2817,Male,47,53992,69
2818,Male,46,33282,32
2819,Female,26,44019,50
2820,Female,25,16703,38
2821,Female,34,85978,77
2822,Male,58,99521,52
2823,Male,43,42770,74
2824,Male,70,34175,32
2825,Male,40,15000,54
2826,Female,37,41906,72
2827,Female,51,74084,72
2828,Male,18,62771,64
2829,Female,31,78462,88
2830,Male,43,104599,98
2831,Male,18,35064,48
2832,Female,48,43316,38
2833,Male,44,22107,17
2834,Male,18,72173,60
2835,Male,18,42470,55
2836,Male,44,123240,87
2837,Female,40,57700,56
2838,Male,33,140000,91
2839,Male,18,31580,45
2840,Female,26,73920,43
2841,Male,42,67663,75
2842,Male,51,47937,68
2843,Male,18,22562,45
2844,Male,19,36895,41
2845,Female,29,29420,53
2846,Male,28,15768,58
2847,Female,70,70797,57
2848,Female,32,35270,44
2849,Female,42,72458,83
2850,Female,31,48631,73
2851,Female,44,98939,74
2852,Male,34,35442,58
2853,Male,52,53081,26
2854,Female,28,26541,41
2855,Male,21,34599,26
2856,Female,34,99504,89
2857,Female,46,72006,91
2858,Female,24,61546,63
2859,Male,34,24969,33
2860,Female,40,60164,68
2861,Male,30,28946,72
2862,Female,53,52752,55
2863,Female,54,45173,52
2864,Female,54,94295,65
2865,Female,63,74632,62
2866,Female,57,80782,34
2867,Female,49,32961,65
2868,Male,40,90765,72
2869,Male,18,41554,34
2870,Female,35,74959,76
2871,Female,48,43506,25
2872,Male,39,54993,36
2873,Female,32,29068,35
2874,Male,39,29447,36
2875,Male,34,20740,35
2876,Male,29,29903,67
2877,Female,50,52614,53
2878,Male,32,31424,62
2879,Female,26,42875,47
2880,Female,35,77861,88
2881,Male,49,23834,33
2882,Male,18,51531,57
2883,Male,56,26079,46
2884,Male,25,83954,85
2885,Male,40,89478,71
2886,Male,34,47949,81
2887,Female,36,30773,32
2888,Female,20,27950,31
2889,Female,44,42919,70
2890,Female,54,30978,34
2891,Female,25,25024,57
2892,Female,49,23182,38
2893,Female,33,20619,53
2894,Female,34,44907,52
2895,Male,44,77974,81
2896,Male,46,38401,57
2897,Male,26,46148,27
2898,Female,30,43850,67
2899,Male,24,34059,48
2900,Male,45,35086,58
2901,Female,35,85875,70
2902,Male,43,120994,87
2903,Female,32,81285,77
2904,Male,62,54139,47
2905,Male,45,39664,64
2906,Male,52,106396,43
2907,Female,39,119820,100
2908,Male,51,15000,23
2909,Male,56,36391,38
2910,Female,47,21840,44
2911,Male,21,41128,48
2912,Male,32,26073,32
2913,Female,32,84928,88
2914,Female,70,80352,66
2915,Male,54,61529,37
2916,Male,60,52797,27
2917,Female,51,72712,75
2918,Female,40,38342,55
2919,Male,44,71211,90
2920,Female,48,55781,60
2921,Male,21,31984,37
2922,Female,36,16796,62
2923,Male,38,45719,69
2924,Female,24,35560,51
2925,Female,41,35414,43
2926,Female,41,15919,59
2927,Female,25,30542,83
2928,Female,27,115005,70
2929,Male,43,59507,62
2930,Male,50,63590,45
2931,Male,58,140000,82
2932,Male,36,60309,85
2933,Male,18,56056,34
2934,Male,63,27800,48
2935,Male,41,140000,76
2936,Male,42,30783,26
2937,Female,61,46481,39
2938,Female,18,21745,51
2939,Female,49,23552,31
2940,Female,27,56997,55
2941,Female,24,56336,33
2942,Female,54,140000,42
2943,Male,30,29575,51
2944,Male,33,45274,71
2945,Male,29,25654,83
2946,Female,25,25246,50
2947,Female,41,47397,54
2948,Male,48,31494,52
2949,Male,25,46423,71
2950,Female,30,55399,66
2951,Female,27,47359,59
2952,Female,37,70524,77
2953,Female,19,60031,51
2954,Male,37,26017,31
2955,Female,32,27853,52
2956,Male,38,23041,65
2957,Female,53,35555,33
2958,Female,50,60785,41
2959,Female,30,15000,33
2960,Male,30,25865,79
2961,Female,50,15000,45
2962,Male,39,52775,75
2963,Female,46,52057,95
2964,Male,44,70202,64
2965,Female,20,59215,42
2966,Male,29,23826,58
2967,Female,64,21763,39
2968,Female,45,43866,79
2969,Female,51,58196,33
2970,Female,53,68501,50
2971,Female,32,26574,48
2972,Female,18,34648,69
2973,Female,61,29865,34
2974,Female,18,29806,47
2975,Female,22,43696,58
2976,Male,18,93720,71
2977,Female,18,66050,68
2978,Female,25,64903,35
2979,Female,44,93556,71
2980,Female,33,15000,54
2981,Male,27,40530,73
2982,Male,23,49966,48
2983,Male,63,38425,17
2984,Male,33,62544,79
2985,Male,26,24832,49
2986,Male,35,52742,67
2987,Male,55,28882,22
2988,Female,56,52799,75
2989,Male,42,119422,100
2990,Male,38,62353,90
2991,Female,40,24568,29
2992,Male,20,86571,85
2993,Male,41,54456,32
2994,Female,27,19211,51
2995,Male,22,15000,23
2996,Female,47,46607,65
2997,Female,38,57950,59
2998,Male,46,19552,40
2999,Male,25,69855,70
3000,Female,27,89115,53
3001,Male,42,15000,39
3002,Male,25,68370,69
3003,Female,41,18955,47
3004,Female,55,47336,35
3005,Female,34,35122,45
3006,Female,26,85984,77
3007,Female,66,21949,31
3008,Female,36,51977,31
3009,Male,29,140000,83
3010,Male,54,31675,63
3011,Female,48,91931,62
3012,Female,37,69809,79
3013,Female,54,15125,30
3014,Female,31,15433,31
3015,Male,38,36142,36
3016,Male,51,31891,57
3017,Male,29,64871,45
3018,Male,32,51953,53
3019,Male,18,27532,26
3020,Female,57,56875,42
3021,Female,40,53033,72
3022,Female,49,71212,65
3023,Male,33,54589,77
3024,Male,35,140000,63
3025,Male,58,69996,68
3026,Female,42,69751,72
3027,Female,46,93490,99
3028,Female,21,140000,84
3029,Male,27,130510,100
3030,Male,38,15000,79
3031,Male,62,66114,84
3032,Female,38,140000,100
3033,Female,19,29153,21
3034,Male,46,58201,70
3035,Female,36,94727,90
3036,Female,29,92071,79
3037,Female,28,42474,50
3038,Female,42,84894,82
3039,Male,38,64301,88
3040,Female,34,93993,83
3041,Male,49,40026,34
3042,Female,30,44750,62
3043,Male,18,75372,60
3044,Female,19,20079,46
3045,Female,51,140000,100
3046,Female,39,15436,42
3047,Female,59,39029,58
3048,Male,61,140000,80
3049,Male,22,70799,41
3050,Female,55,107796,57
3051,Male,27,140000,100
3052,Female,21,81985,75
3053,Male,41,39153,63
3054,Male,29,29650,60
3055,Female,48,82364,60
3056,Male,21,72301,27
3057,Male,27,56071,31
3058,Female,18,72095,71
3059,Female,50,64297,54
3060,Male,37,111107,70
3061,Female,34,15000,41
3062,Male,44,29054,47
3063,Male,18,32430,65
3064,Female,40,52407,67
3065,Female,18,140000,91
3066,Male,34,15404,50
3067,Female,23,53709,50
3068,Female,31,53803,49
3069,Male,29,28211,45
3070,Female,35,140000,83
3071,Female,58,94459,50
3072,Male,18,72833,43
3073,Male,31,41984,69
3074,Male,18,91711,92
3075,Male,25,45367,39
3076,Female,42,54888,40
3077,Female,35,38715,38
3078,Male,37,15000,51
3079,Male,42,15000,28
3080,Female,18,55927,40
3081,Male,33,117768,84
3082,Female,48,17863,24
3083,Female,43,25751,47
3084,Female,25,36535,73
3085,Female,57,48834,66
3086,Male,35,38059,80
3087,Male,34,21429,39
3088,Male,39,42093,52
3089,Female,25,62967,90
3090,Male,36,65541,98
3091,Female,44,50628,60
3092,Male,48,28129,29
3093,Female,18,15488,30
3094,Female,35,38698,58
3095,Female,24,124080,81
3096,Female,54,38501,42
3097,Female,25,51649,64
3098,Female,49,27921,43
3099,Female,51,68110,64
3100,Female,54,21355,53
3101,Male,37,49146,75
3102,Female,35,42942,69
3103,Male,51,107037,75
3104,Male,27,48922,57
3105,Male,38,49586,76
3106,Female,35,52537,100
3107,Female,39,86704,89
3108,Female,36,38388,58
3109,Male,18,51948,37
3110,Male,34,122830,92
3111,Male,51,51564,40
3112,Male,18,20677,27
3113,Female,49,47469,54
3114,Female,30,62997,64
3115,Female,27,57064,72
3116,Male,46,15000,24
3117,Male,38,95254,87
3118,Male,30,49635,77
3119,Male,37,140000,93
3120,Male,20,54593,63
3121,Male,18,104217,67
3122,Female,46,65526,53
3123,Female,41,41790,50
3124,Male,18,133862,65
3125,Male,34,96276,58
3126,Female,41,109238,63
3127,Male,63,27043,20
3128,Female,23,44225,51
3129,Male,18,28368,42
3130,Male,64,34004,18
3131,Female,38,15000,24
3132,Female,18,30358,28
3133,Male,33,48791,58
3134,Female,54,52031,53
3135,Female,45,85352,90
3136,Female,45,16091,29
3137,Female,28,20039,25
3138,Female,26,31222,34
3139,Female,46,42361,88
3140,Male,24,24364,40
3141,Male,32,53571,53
3142,Male,41,32660,41
3143,Female,31,67792,62
3144,Female,36,60888,72
3145,Female,46,32370,38
3146,Female,56,72802,62
3147,Male,60,140000,75
3148,Male,50,38396,27
3149,Female,18,46417,53
3150,Female,20,33207,26
3151,Female,40,57074,56
3152,Female,45,47425,59
3153,Female,42,20931,65
3154,Male,30,43914,59
3155,Female,62,79999,69
3156,Male,45,60643,56
3157,Male,18,107238,50
3158,Male,57,41437,52
3159,Female,40,66901,52
3160,Male,47,47158,52
3161,Male,68,21530,10
3162,Female,40,110889,89
3163,Male,41,57688,78
3164,Male,18,61409,60
3165,Female,20,58222,51
3166,Female,38,26616,33
3167,Female,24,33613,42
3168,Female,50,47484,38
3169,Male,18,30265,41
3170,Male,44,29161,62
3171,Female,38,28109,50
3172,Female,58,60022,67
3173,Female,34,102402,80
3174,Female,38,70651,74
3175,Female,67,74244,53
3176,Female,18,78636,38
3177,Female,23,41799,46
3178,Female,18,19486,28
3179,Female,41,23272,39
3180,Female,41,96513,100
3181,Female,36,17562,67
3182,Male,25,20430,44
3183,Female,42,29813,58
3184,Male,58,128318,73
3185,Female,34,65169,78
3186,Male,18,47537,55
3187,Female,43,21648,27
3188,Male,31,29728,65
3189,Male,21,54150,40
3190,Male,49,38462,63
3191,Male,33,101835,86
3192,Male,47,29341,29
3193,Female,41,72327,71
3194,Male,18,48906,57
3195,Female,59,16575,45
3196,Female,25,140000,82
3197,Male,47,20493,63
3198,Female,36,45927,63
3199,Male,40,70541,67
3200,Male,49,39500,64
3201,Female,26,18373,48
3202,Female,27,48206,69
3203,Male,56,140000,92
3204,Female,45,24257,47
3205,Male,28,127528,89
3206,Male,58,57480,45
3207,Female,70,63642,57
3208,Male,29,84957,77
3209,Male,25,52756,62
3210,Female,18,52596,61
3211,Female,26,79292,76
3212,Male,36,15000,55
3213,Male,32,37443,53
3214,Male,18,37170,41
3215,Male,33,53241,58
3216,Female,41,56575,68
3217,Male,25,106038,83
3218,Male,18,47147,25
3219,Male,33,15000,32
3220,Female,39,109652,89
3221,Male,43,45757,100
3222,Male,44,54376,34
3223,Male,68,131993,80
3224,Female,34,98072,79
3225,Female,43,101336,75
3226,Female,32,69523,71
3227,Male,52,39931,65
3228,Male,70,103494,66
3229,Female,45,69568,46
3230,Female,22,65901,75
3231,Female,59,27326,69
3232,Male,56,56291,32
3233,Male,22,62837,13
3234,Male,30,140000,87
3235,Female,55,101808,74
3236,Male,57,43449,11
3237,Female,23,32991,28
3238,Female,28,33471,24
3239,Male,18,55508,30
3240,Female,54,45182,31
3241,Female,41,70596,61
3242,Male,47,24616,46
3243,Female,34,85156,91
3244,Female,32,56325,83
3245,Female,38,60269,78
3246,Male,43,94883,72
3247,Female,47,84441,47
3248,Male,57,76812,34
3249,Female,49,25799,17
3250,Male,56,64124,46
3251,Female,36,31283,68
3252,Male,50,110441,88
3253,Female,27,39899,75
3254,Female,36,49970,86
3255,Female,49,54540,53
3256,Male,54,103518,70
3257,Female,60,90724,51
3258,Male,37,31447,69
3259,Male,18,140000,82
3260,Male,38,39685,72
3261,Male,41,64340,66
3262,Female,56,44262,56
3263,Male,25,37044,50
3264,Male,42,84305,65
3265,Female,48,48945,53
3266,Female,51,51575,76
3267,Male,54,73773,60
3268,Female,62,41902,15
3269,Female,18,84016,54
3270,Female,43,91211,100
3271,Female,21,15000,56
3272,Male,52,43973,49
3273,Female,34,34608,70
3274,Female,48,140000,100
3275,Female,31,59137,73
3276,Female,37,39545,72
3277,Female,34,60346,44
3278,Male,43,88620,77
3279,Female,26,26249,47
3280,Female,18,55620,63
3281,Male,31,36526,64
3282,Male,18,133952,93
3283,Male,41,45679,40
3284,Female,44,22335,46
3285,Female,39,51104,76
3286,Female,37,93875,71
3287,Male,44,21323,25
3288,Female,39,46206,56
3289,Female,34,25139,64
3290,Female,43,140000,86
3291,Male,29,98096,100
3292,Female,51,101734,94
3293,Female,58,65502,61
3294,Male,28,46130,50
3295,Male,40,140000,98
3296,Female,46,56737,50
3297,Male,31,47896,62
3298,Male,59,71030,48
3299,Male,37,18876,64
3300,Male,40,22569,59
